,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
10,스쿨푸드-종로점,2021년 12월 27일,4,4,2,"
            통살등심돈카츠마리/1,신비콩나물국밥/1,코카콜라 제로（캔）/1
          ",배달 느리고 배달하시는 분이 ㅜㅜ 다른 음식을 주고 가셨지만 여차저차 교환했습니다
11,스쿨푸드-종로점,2021년 12월 19일,5,4,2,"
            스페셜마리 Ⅰ/1,매운 까르보나라 파스타 떡볶이/1
          ",맛있어요~ 근데 회사에서 점심시간에 시켰는데 배달이 너무 늦었어요 11시13분에 주문랬는데 12시20분이 넘어 도착했네요
12,스쿨푸드-종로점,2021년 12월 10일,4,4,1,"
            베스트 SET 1/1,참치마리/1
          ","우동이 거의 볶음면 수준으로 뿔어서왔네요..
어쩐지 배달이 좀 늦더라니 
도착시간 10분지나서 그냥 밖에 나가서 기사님 10분동안 기다렸는데 저 밖에 나와있는거 못보셨는지 바로 옆 딴집에 배달갔다가 제가 소리치니까 그제야 다시 오셔서 주고 가셨어요. 근데 죄송하다는 말 한마디 없이 제가 “부르는거 못들으셨어요?” 하니까 썩은 표정으로 “네” 한마디 하고 가버리네요. 늦었으면 사과라도 하시지 배달기사 누구인지 좀 교육 좀 시키세요…"
13,스쿨푸드-종로점,2021년 12월 3일,1,5,1,"
            스페셜마리 Ⅱ/1,95.7% 어묵우동/1,순대/1
          ",전반적으로 매콤했어요.
14,스쿨푸드-종로점,2021년 12월 1일,2,3,3,"
            모짜렐라 스팸계란마리/1,돼지목살김치찜/1
          ",스팸마리 계란 넘 익혀서 까매요 김치찜은 맛있어요
15,스쿨푸드-종로점,2021년 11월 18일,2,1,4,"
            돼지목살김치찜/1,중독양념만두/1,쫀득고구마치즈볼/1,코카콜라（캔）/1
          ",고기가..3개만 들어있는데ㅜㅠ좀 아쉬워요
16,스쿨푸드-종로점,2021년 11월 5일,5,5,3,"
            돼지 왕구이 어부밥/1,쉬림프팟타이/1,어간장 육감쫄면/1
          ",맛은 변함없어요 great
17,스쿨푸드-종로점,2021년 10월 25일,1,1,1,"
            매운 까르보나라 파스타 떡볶이/1,서울부대국밥/1,장조림 버터비빔밥（매콤맛）/1
          ","부대국밥을 시켰는데 밥이 안와서
편의점에서 햇반 사다 먹음
이럴거면 배달을 왜했쥬?"
18,스쿨푸드-종로점,2021년 10월 25일,1,3,5,"
            톡톡날치알마리/1,매운 까르보나라 파스타 떡볶이/1,소고기쌀국수/1,순대/1,코카콜라 제로（캔）/1
          ",톡톡날치알마리 진짜 돈 아까우니까 시키지마세요. 다른건 다 괜찮았어요~!
19,스쿨푸드-종로점,2021년 10월 24일,5,5,1,"
            （특）대창구이덮밥/1,돼지목살김치찜/1
          ",잘 먹었습니다~~~
20,스쿨푸드-종로점,2021년 10월 21일,5,5,3,"
            장조림 버터비빔밥（간장맛）/1,코카콜라 제로（캔）/1
          ","잘 먹었습니다 조림 계란 등 조합이 좋았어요 맛있습니다 
배달관련은 주소지에 안내까지 드렸는데 그곳으로 안오셔서 제가 그곳까지 이동해서 받았네요 배달부분만 더 보완되었으면 좋겠습니다"
21,스쿨푸드-종로점,2021년 10월 17일,5,5,3,"
            오리지널 스팸 필라프/1,신김치말이국시 with 짱아치/1
          ","김치 장아찌(?)국수는 항상 맛있어요!!! 
다만 스팸 볶음밥은 처음 시켜봤는데 파기름이 너무 많았는지 밥이 기름에 절어서 느끼했습니다...그리고 배달문제인지 포장문제인지 샐러드 소스가 밥까지 다 넘쳐있었어요,,,"
22,스쿨푸드-종로점,2021년 10월 11일,3,3,2,"
            오도독 짱아치 물냉면/1,환타 오렌지 （캔）/1
          ",처음이고 마지막이에요. 배달 1시간 넘게 기다리고 도착해보니 면이 떡이 됐어요.
23,스쿨푸드-종로점,2021년 10월 6일,3,5,5,"
            쉬림프팟타이/1
          ",배달 빨리오고 양도 많은데 맛이 아쉬웠어요. 기름이 너무 많고 싱겁습니다.
24,스쿨푸드-종로점,2021년 9월 30일,3,5,5,"
            모짜렐라 스팸계란마리/1,길거리표떡볶이/1
          ","모짜렐라 치즈양이 아쉽고
꽁다리에 햄 없는 것도 있어서.. 좀 아쉬웠습니다
배달은 빨랐습니다"
25,스쿨푸드-종로점,2021년 9월 14일,5,3,4,"
            스패니쉬 오징어 먹물마리/1,통살등심돈카츠마리/1
          ","배달이 오분 정도 늦었네요 
양은 많진 않음요
맛은 나쁘진 않네요 잘먹었습니다"
26,스쿨푸드-종로점,2021년 9월 12일,4,3,2,"
            베스트 SET 2/1
          ",배달이 15분가량 늦어서 파스타 면이 불었네요...ㅠ 뚝뚝 끊기는 식감이어서 맛이 좀 떨어졌지만 시켰으니 잘 먹었습니다 이 가격에 이 맛과 배달시간이면 다른 로제떡볶이 시켜먹을 것 같아요 아쉽네요
27,스쿨푸드-종로점,2021년 9월 12일,3,5,5,"
            쉬림프팟타이/1,통통김말이/1,오도독매콤 짱아치/1
          ","음. 뭔가 피쉬소스인지 뭔가가 빠진 맛. 싱거워요. 양은 푸짐하네요. 짱아찌는 원래부터 너무맛나서 좋아하구요. 김말이는 안에 잡채가 너무 삶아서 불었어요. 맛은 나쁘지않아요. 
스쿨푸드는 원래 떡볶이와마리가 대표메뉴죠. 참고하세용"
28,스쿨푸드-종로점,2021년 9월 8일,5,5,2,"
            스페셜마리 Ⅰ/1,스페셜마리 Ⅱ/1,떡순이모듬/1,쉬림프팟타이/1
          ",무난하게 맛있는 스쿨푸드에요:)
29,스쿨푸드-종로점,2021년 8월 19일,1,1,1,"
            스페셜마리 Ⅰ/1,모짜렐라 스팸계란마리/1,돼지목살김치찜/1,쉬림프팟타이/1,중독양념만두/1
          ","모짜렐라치즈스팸마리깁밥은 스팸이 아닙니다.
그럼 메뉴도 스팸이라고 쓰시면 안되죠~
아무 맛도 안나는 햄이네요..가격은 비싼대 최악이에요. 다른지점보다 양념만두도 넘 맛없어요.
기름 쩐내 같은게 나고..다른곳은 강정 같은데..여긴 너무 맛없어요. 팟타이는 기름만 무진장 많고 신거워서 아무 맛도 안나고.. 김치찜만 먹을만 했어요."
30,스쿨푸드-종로점,2021년 8월 17일,4,3,4,"
            스페셜마리 Ⅱ/1,쟁반국떡/1(토핑(야끼만두))
          ",맛있어요  배달하신분도 너무 친절하셨어요
31,스쿨푸드-종로점,2021년 8월 16일,4,3,4,"
            모짜렐라 스팸계란마리/2,떡순이모듬/1,（특）대창구이덮밥/3,돼지목살김치찜/1,돼지 왕구이 어부밥/4
          ",음식 깔끔하고 좋네요
32,스쿨푸드-종로점,2021년 8월 14일,2,5,5,"
            돼지목살김치찜/2,장조림 버터비빔밥（간장맛）/1
          ",감치찜은 매뉴에서 빼면 좋을것 겉아요..
33,스쿨푸드-종로점,2021년 8월 3일,3,5,4,"
            Old & Wise 돈까스/1
          ",배송도 빠르고 소스도 괜찮네요
34,스쿨푸드-종로점,2021년 8월 3일,3,3,3,"
            돼지 왕구이 어부밥/1
          ",밥 양은 많은데 고기가 부족한 느낌이네요
35,스쿨푸드-종로점,2021년 7월 27일,5,5,3,"
            매니아 냉면/1,코카콜라 제로（캔）/1
          ",냉면 얼음 다 녹아서 오구… 배달 오래 걸려서 쫌 속상했어요ㅠ
36,스쿨푸드-종로점,2021년 7월 27일,4,5,3,"
            스페셜마리 Ⅱ/1,매니아고추멸치마리/1,듬뿍야채 쫄쫄면/1,환타 오렌지 （캔）/1
          ",양도 충분 맛도 좋구...배달은 더운데 고생 많은거 알지만...조금만 친절하셨으면...
37,스쿨푸드-종로점,2021년 7월 27일,4,3,1,"
            옛날 김치볶음밥/2
          ",배달이너무느려요…
38,스쿨푸드-종로점,2021년 7월 23일,3,3,1,"
            떡순이모듬/1(토핑(모짜렐라치즈)),오도독 짱아치 물냉면/1
          ","조금 어처구니가 없네요
도착전화 걸자마자 빨리 오세요 그러더니
호텔에 숙박하게 되어 1층까지 내려가는데 3분정도 걸리니 다시 전화가 와서 왜 안오냐며 아무데나 두고 갈테니 챙겨가라네요
날도 덥고 짜증도 나고 다음 배달도 밀려서 빨리 가셔야하는건 아는데 배달료 3000원은 꽁으로 버시나요? 좋은 목소리로 말하면 충분히 늦어서 죄송하다 소파위에 두고 가시라 했겠어요.. 첫 도착전화부터 짜증섞인 목소리로 뭐하자는 건가요? 맛있는 음식이 배달사원덕에 개똥맛이 됐네요
교육 좀 시키세요
저도 담부턴 배달사원괴롭지 않게 포장해가는 연습하겠습니다"
39,스쿨푸드-종로점,2021년 7월 19일,2,5,5,"
            참치마리/1,돼지목살김치찜/1
          ","잘 먹었는데 5시간 전부터 계속 설사로 화장실에 가고 있고 머리에 열이나고 아프고 온몸에 오한이 와서 이 더운 날씨에 몸이 떨리기까지 하네요. 오늘 당직이라 뜨거운물 마시면서 버티고는 있습니다. 여기서 시킨 음식 말고는 아직까지 먹은건 없어요.
내일은 아침에 가서 주사 맞고 약 처방 받으려고요. 처음에는 음식 문제라고 생각하지도 못한채 설마 코로나인가 싶어 당황했었네요.
위생에 신경을 많이 쓰셔야 겠습니다. 혹시 중국산 재료 쓰십니까?"
40,스쿨푸드-종로점,2021년 7월 19일,4,3,4,"
            스페셜마리 Ⅱ/1,어간장꼬막비빔밥/1,신김치말이국시 with 짱아치/1
          ",그냥저냥 잘 먹었어요
41,스쿨푸드-종로점,2021년 7월 16일,3,4,5,"
            모짜렐라 스팸계란마리/1,옛날 김치볶음밥/1,쉬림프팟타이/1
          ",음.. 실망입니다ㅠㅠ
42,스쿨푸드-종로점,2021년 7월 11일,3,3,4,"
            베스트 SET 2/1
          ","#식후감
매운 까르보나 아니고 로제 같아요"
43,스쿨푸드-종로점,2021년 7월 9일,3,3,4,"
            떡순이모듬/1,옛날 김치볶음밥/1,장조림 버터비빔밥（간장맛）/1
          ",그냥 옛날먹던 그맛이네요
44,스쿨푸드-종로점,2021년 7월 6일,3,2,4,"
            스페셜마리 Ⅱ/1,쉬림프팟타이/1,어간장 육감쫄면/1
          ",맛을 크게 기대하진 않아서 괜찮아요 하지만 마리는 양이 너무 작아요
45,스쿨푸드-종로점,2021년 6월 30일,1,1,3,"
            스페셜마리 Ⅱ/1,쏘이 까르보나라 파스타 떡볶이/1,장조림 버터비빔밥（간장맛）/1
          ",사장님이 음식 잘못 줘서 환불해주기로 했는데 잠수 탐… 그렇게 살지 마세요.
46,스쿨푸드-종로점,2021년 6월 30일,3,3,3,"
            스페셜마리 Ⅱ/1,모짜렐라 스팸계란마리/1,장조림 버터비빔밥（매콤맛）/1
          ","달걀김밥 맛있어요.
버터비빔밥은 버터라서 느끼하군요..."
47,스쿨푸드-종로점,2021년 6월 27일,1,1,5,"
            스페셜마리 Ⅱ/1,길거리표떡볶이/1
          ",진짜 *... 다른 지점에 비해서 최악이에요. 떡볶이 레시피대로 한거 맞는지 모르겠네요. 매콤한게 아니라 짜기만 해서 벌칙인줄
48,스쿨푸드-종로점,2021년 6월 25일,5,5,3,"
            돼지 왕구이 어부밥/1,돈까스（토핑용）/1,코카콜라（캔）/1
          ",존맛탬~~~~~~~
49,스쿨푸드-종로점,2021년 6월 16일,3,4,4,"
            스페셜마리 Ⅱ/1,길거리표떡볶이/1
          ",마리가 조금 짜긴 하지만 맛있게 먹었습니다
50,스쿨푸드-종로점,2021년 6월 11일,2,3,4,"
            스페셜마리 Ⅰ/1,듬뿍야채 쫄쫄면/1,스텔라（캔）/1,칭따오（캔）/2,하이네켄（캔）/1
          ",쫄면은 면은 좋았는데 양념이 참기름을 너무 넣으신거 같아요 맥주땜에 시켰네요
51,스쿨푸드-종로점,2021년 6월 10일,3,5,5,"
            쟁반국떡/1,돼지목살김치찜/1
          ","떡볶이에 떡보다 오뎅 야채가많아서 좋음 (내스타일이지만)
배달엄청 빠르고 센스있게 음료도 따로 가져다주셔서 시원하게 먹음 전체적으로 양엄청남"
52,스쿨푸드-종로점,2021년 6월 8일,3,3,4,"
            돼지목살김치찜/1,통통김말이/1
          ",무난하게 잘 먹었습니다
53,스쿨푸드-종로점,2021년 6월 6일,2,1,2,"
            스페셜마리 Ⅰ/1,（특）대창구이덮밥/2,돼지 왕구이 어부밥/1
          ",김밥 재료는 오래방치됐는지 끄트머리에서 상한 맛이나고 김밥 전체적으로 말라있는데 미리 만들어놓은걸 쓰는지. 김밥은 바로바로 만들어야되는데 이돈주고 사먹은게 후회됩니다. 대창덮밥은 그릇크기도 작아 먹기도 힘들고 특사이즈란 이름이 부끄럽게 그릇크기만큼 양도 조금이고 그마저도 대창은 이빨아플정도로 질김 ㅋㅋㅋㅋㅋㅋㅋ 브랜드이고 비싼만큼 중간은 가겠지하고 사먹었는데 그냥 전부 별로였음. 르래도 고기덮밥 하나는 맛있어서 별은 두개. 배달은 도착도안했고 9층으로 알려줬는데도 대뜸 전화해서 '지금 내려와요'. 이러고 내려갔더니 5분기다림 ㅋㅋㅋ
54,스쿨푸드-종로점,2021년 5월 29일,5,3,5,"
            돼지목살김치찜/1,고구마치즈스틱/1
          ",김치찜 맛은 있는데 김치는 많은데 고기가 조금밖에 없네요 ㅠ
55,스쿨푸드-종로점,2021년 5월 29일,3,3,4,"
            돼지목살김치찜/1
          ",김치찜 자주시켜먹는데 가끔가다가 고기에서 냄세가 날때가 있습니다. 고기상태 체크하고 조리 부탁드릴게요
56,스쿨푸드-종로점,2021년 5월 27일,4,4,3,"
            해물야채튀김우동/1,통통김말이/1
          ",음식은 맛있고 만족해요
57,스쿨푸드-종로점,2021년 5월 23일,3,4,5,"
            스페셜마리 Ⅱ/1,쟁반국떡/1
          ","김밥. 너무짜요~
오징어먹물도짜고..."
58,스쿨푸드-종로점,2021년 5월 22일,3,3,4,"
            옛날 김치볶음밥/1,웰치스 포도 （캔）/1
          ","맛은 그냥저냥
김치볶음밥인데 김치는 거의없고
기름맛이 많이났어여"
59,스쿨푸드-종로점,2021년 5월 20일,3,5,3,"
            모짜렐라 스팸계란마리/1,오리지널 스팸 필라프/1
          ",저한테 조금 짰어요
60,스쿨푸드-종로점,2021년 5월 18일,3,4,5,"
            （특）대창구이덮밥/1,서울부대국밥/1
          ","대창양은 너무작구요
저게 뭔지 모르지만 너무 질겨요"
61,스쿨푸드-종로점,2021년 5월 17일,3,2,5,"
            쏘이 까르보나라 파스타 떡볶이/1,쫀득고구마치즈볼/1(토핑(시나몬슈거)),쫀득고구마치즈볼/1
          ",떡볶이가 만원이 넘는데.... 음식받아보고 어이없었네요.  할인중이라 시켰는데 다시는 안시킬듯.
62,스쿨푸드-종로점,2021년 5월 11일,2,4,5,"
            （특）대창구이덮밥/3
          ",이 메뉴는 좀 별로녔습니다
63,스쿨푸드-종로점,2021년 5월 4일,2,3,5,"
            이태원부대국밥/1,통통김말이/1,삶은계란/1,공기밥/1
          ","모든 메뉴가 다 맛있진 않나봐요 ㅠㅠ
이태원부대는 쫌 아닌걸로..하지만 김치찌개나 떡볶이 마리는  맛집인건 분명해요~^^ 
담엔 이태원부대찌개는 패스 해야겠어요 ㅠㅠ"
64,스쿨푸드-종로점,2021년 5월 3일,3,5,4,"
            돼지목살김치찜/1,장조림 버터비빔밥（간장맛）/1
          ",아 진짜.. 돼지목살김치찜은 너무 셔서 못먹고 거의다 버렸어요.. 설탕넣고 끓이면 괜찮으려나햇는데도 못먹겠네요.. 김치찜 요리법을 바꾸던가 해야할거같은데요 배달도 예상시간보다 십분정도 더 늦게오고 .. 버터장조림은 괜찮았어요
65,스쿨푸드-종로점,2021년 4월 28일,5,4,1,"
            스페셜마리 Ⅱ/1,중독양념만두/1
          ",간단하게 시켜먹기 좋아요
66,스쿨푸드-종로점,2021년 4월 26일,2,3,5,"
            옛날 김치볶음밥/1,중독양념만두/1
          ",베이컨양 너무적고..밥도 싱숭맹숭 덜맵게해달라고 했지만 이영향이 너무큰거아닌가싶은 너무맛이 오묘했고 이상했어요 이유식느낌 가격에비해~ 좀 많이실망
67,스쿨푸드-종로점,2021년 4월 23일,3,3,5,"
            스페셜마리 Ⅱ/1,95.7% 어묵탕/1
          ",명색이 어묵탕인데 양불리기용 당면과 떡만 가득이네요 원래 이랬으면 모르겠는데 많이 변해서 아쉽습니다
68,스쿨푸드-종로점,2021년 4월 22일,3,3,3,"
            오도독 짱아치 물냉면/1,중독양념만두/1
          ",음.. 그냥 그랬어요
69,스쿨푸드-종로점,2021년 4월 22일,3,3,4,"
            매운 까르보나라 파스타 떡볶이/1,오도독매콤 짱아치/1
          ",그냥 무난하게 먹기 좋아요 국물 자박한 파스타겸 떡볶이고 떡 쫜득하고 맛있음
70,스쿨푸드-종로점,2021년 4월 17일,3,5,5,"
            이태원부대국밥/1,쫀득고구마치즈볼/1(토핑(시나몬슈거))
          ",잘먹었습니당.....
71,스쿨푸드-종로점,2021년 4월 15일,2,2,1,"
            옛날 김치볶음밥/2,오리지널 스팸 필라프/1,돼지목살김치찜/1,듬뿍야채 쫄쫄면/1
          ","한시간만에 받았는데 상태 왜이러나요?
기분너무나쁘네요"
72,스쿨푸드-종로점,2021년 4월 10일,5,5,2,"
            베스트 SET 2/1,고구마치즈스틱/1
          ",배달요청 신신당부했는데 배달원이 귓구멍이 막혔든가 눈을 감고 다니는듯 동네 떠나가라 문 쾅쾅거리고 배달이라고 소리 지르고ㅉ 솔직히 마리 맛있는데 이것 땜에 다시 먹기 싫어요
73,스쿨푸드-종로점,2021년 3월 30일,5,4,3,"
            돼지목살김치찜/1,순대/1,공기밥/1,콜라（캔）/1
          ",와따마 이거 김치찜 양이 어마무시해요 맛도 맛이지만 양이 많아서 너무 좋았어요☺️
74,스쿨푸드-종로점,2021년 3월 21일,3,3,5,"
            매운 까르보나라 파스타 떡볶이/1
          ",배달은 엄청 빨리 왔는데 양이 아쉬워요
75,스쿨푸드-종로점,2021년 3월 19일,1,3,3,"
            베스트 SET 2/1,（특）대창구이덮밥/1
          ","양은 알고 있었지만 너무 적고 거기에 맛도 없네요
대창에서 냄새가 너무 심각하게 나서 빼고 먹다가 반도 못 먹고 다 버렸어요
전문점이 아닌 걸 감안해도 냄새가 너무 심해요
계란도 냄새가 나더라고요
그나마 파스타가 먹을만했어요
입맛이 까다롭지도 않은데 너무 화나네요
진짜 배고픈 상태에서 먹었는데도 맛없어서 남겼어요
앞으로는 이용하지 않을 것 같습니다"
76,스쿨푸드-종로점,2021년 2월 17일,5,5,3,"
            스페셜마리 Ⅰ/1,중독양념만두/1,환타 파인 （캔）/1
          ",만두가 진짜 꿀맛이었어요ㅋㅋ 또 먹고싶네요
77,스쿨푸드-종로점,2021년 2월 6일,3,4,1,"
            톡톡날치알마리/1,까르보나라 파스타 떡볶이/1,돈까스（토핑용）/1
          ","배달몰리는 시간이어서 그런지 예상시간보다 40분 늦게 받았습니다. 주문한지 한시간이 넘길래 배달확인전화시에도 상황설명이나 양해보다는 출발했다로 응대하시네요. 죄송합니다도 아닌 알겠습니다라고 하셔서 좀..
아마도 음식은 시간에 맞춰하셨는데 배달기사 확보가 어려웠던거같긴합니다.
미리 해놓은 음식이라 하필 크림파스타떡볶이여서 굳어있네요 ㅠ
지난주에도 시켜먹을정도로 좋아했는데 오늘은 아쉽네요"
78,스쿨푸드-종로점,2021년 1월 29일,2,4,1,"
            모짜렐라 스팸계란마리/1,핵불닭소스/1
          ",배달은 1시간만에 오고 밥은 완전 차갑게 왔어요. 자주 시켜먹던곳인데 오늘은 실망이네요.
79,스쿨푸드-종로점,2021년 1월 27일,1,4,4,"
            （특）대창구이덮밥/1
          ",맛없었어요 양은 많음
80,스쿨푸드-종로점,2021년 1월 22일,4,5,3,"
            돼지목살김치찜/1
          ",맛있고 한명이 먹기엔 좀 양이 많아요
81,스쿨푸드-종로점,2021년 1월 22일,5,3,5,"
            모짜렐라 스팸계란마리/1,오리지널 스팸마리/1
          ","항상 요청대로 해주셔서 너무 감사 드려요 
잘먹고 있어요"
82,스쿨푸드-종로점,2021년 1월 11일,4,3,4,"
            스페셜마리 Ⅱ/1,매운 까르보나라 파스타 떡볶이/1
          ",아주 맛있어요～～～
83,스쿨푸드-종로점,2021년 1월 11일,1,4,5,"
            떡순이모듬/1,이태원부대국밥/1,장조림 버터비빔밥（매콤맛）/1,Old & Wise 돈까스/1,통통김말이/1
          ","돈까스가너무짜요,,,, 흑흑 모르고시꼈는데 다 너무 맛이없어서..."
84,스쿨푸드-종로점,2021년 1월 9일,2,2,3,"
            오리지널 스팸 필라프/1,이태원부대국밥/1,돼지목살김치찜/1
          ",기대했던것보단 실망이네
85,스쿨푸드-종로점,2021년 1월 5일,1,2,1,"
            모짜렐라 스팸계란마리/1,쟁반국떡/1
          ",배달이 좀 많이 늦네요
86,스쿨푸드-종로점,2020년 12월 29일,3,4,5,"
            （특）대창구이덮밥/1,중독양념만두/1
          ",막창 좋아하는 1인으로써 실망이 큽니다 밥에 양념은 맛있는데 막창 오래된건지 찔기고 약간 냄새가 나네요 배고파서 다먹긴 먹엇지만 질겨서 뱉은게 대부분이네요 가격도 싼가격이 아닌데 재료에 신경좀 써주시면 감사하겠습니다
87,스쿨푸드-종로점,2020년 12월 27일,3,2,3,"
            스페셜마리 Ⅱ/1,모짜렐라 스팸계란마리/1,떡순이모듬/1,신김치말이국시 with 짱아치/1
          ",. . . . . . . .
88,스쿨푸드-종로점,2020년 12월 26일,3,3,4,"
            스페셜마리 Ⅱ/1,타마고야끼소바/1
          ",배달 엄청 빨리 오셨어요. 오랜만에 먹었습니다. 변함없는 맛! 잘 먹었습니다.
89,스쿨푸드-종로점,2020년 12월 17일,5,5,1,"
            통살등심돈카츠마리/1
          ","맛 별5개
양 별5개
배달은 별1개도 아깝다
스쿨푸드보단
업체 배달기사 개네가지"
90,스쿨푸드-종로점,2020년 11월 30일,4,4,3,"
            오리지널 스팸마리/1,매운 까르보나라 파스타 떡볶이/1,타마고야끼소바/1
          ",맛있는데 비싼 스쿨푸드 면이 불어서 옴
91,스쿨푸드-종로점,2020년 11월 23일,5,5,3,"
            모짜렐라 스팸계란마리/1,길거리표떡볶이/1,장조림 버터비빔밥（간장맛）/1
          ","맛있었어요~
배달대기가 넘 길어서 ㅠ 아쉬웠습니다"
92,스쿨푸드-종로점,2020년 11월 19일,1,1,1,"
            오리지널 스팸마리/1,돼지목살김치찜/1,오도독 짱아치 물냉면/1
          ","아니 물냉면시켰는데 비빔?이 잘못와서 바로 전화하니 매장은 받지도않고
고객센터에서 알려준 번호도 안받고
다시 고객센터 연락하니 미안하단말 한마디없이 잘못온건 회수해가고 물냉면 주문해준다하고
배고파서 음식주문한건데 물냉면이 오긴오는건지...통화 30분이 지나도록 깜깜무소식
처음엔 그럴수있겠거니 했는데 이런식이라니 기분이 참 안좋네요"
93,스쿨푸드-종로점,2020년 10월 23일,5,3,5,"
            베스트 SET 2/1
          ",맛있어요~~둘이먹으려면 마리라던지 단품하나 추가하려고요
94,스쿨푸드-종로점,2020년 10월 19일,3,5,1,"
            어간장 육감쫄면/1,소고기쌀국수/1,환타 파인 （캔）/1
          ",밖에 쿵 소리가 나길래 나갔는데 음식이 왔었습니다. 근데 문자 하나 없이 그냥 가셨습니다. 먹으려고 음식을 꺼내는데 아까 던지셔서 그런지 탄산이 터져있었습니다. 당연히 못 먹고 버렸습니다. 육감쫄면은 그릇 모양대로 떡이 져서 원모양으로 먹었습니다. 그리고 소고기 쌀 국수는 쉰내가 나서 버렸습니다.
95,스쿨푸드-종로점,2020년 10월 7일,4,5,3,"
            돼지목살김치찜/1,Old & Wise 돈까스/1
          ",맛있게 배부르게 잘 먹었습니다
96,스쿨푸드-종로점,2020년 10월 6일,2,1,1,"
            장조림 버터비빔밥（간장맛）/1
          ",40분 걸린다는 배달이 한시간 넘게 걸리더니 다 식어서 와서 맛도 모르겠네요
97,스쿨푸드-종로점,2020년 10월 2일,4,3,3,"
            옛날 김치볶음밥/1,돼지목살김치찜/1,환타 파인 （캔）/1
          ",맛있어유♥️♥️♥️맛있어유
98,스쿨푸드-종로점,2020년 9월 22일,5,3,1,"
            참치마리/1,착한 새우튀김 냉소바/1
          ",배달 시간이 좀 지나서 언제 오나 음식점에 기사님 번호 좀 부탁드렸는데 기사님께 음식은 전달했다고하는데 번호를 모르신다고하셔서 굉장히 답답했다.
99,스쿨푸드-종로점,2020년 9월 22일,3,5,5,"
            돼지목살김치찜/1
          ",밥이 덜 익은 느낌이라 아쉬워요 김치찜은 맛있네요
100,스쿨푸드-종로점,2020년 9월 14일,2,5,5,"
            돼지 왕구이 어부밥/1,타마고야끼소바/1,고구마치즈스틱/1
          ","양은 정말 많아요!
어부밥은 밥알이 엄청 날라가는 그런거라서 너무 아쉽고 식어있어요....고기는 맛있는데..야키소바는 소시지가 제일 맛있어요...^^...고구마치즈스틱짱짱배달은 정말 빨리와요!!"
101,스쿨푸드-종로점,2020년 9월 8일,5,5,3,"
            옛날 김치볶음밥/1(토핑(모짜렐라치즈)),Old & Wise 돈까스/1
          ","좀 오래걸리긴했지만 ㅜㅜ
정말 맛있게 잘먹었습니다~!!
등심돈까스도 등심 꽉차있구 튀김도 바삭하구
김치볶음밥은 불향도 나서 독특하고 맛있었어요!"
