업체명,맛,양,배달,주문메뉴,상세리뷰
초원양꼬치-용산점,5,5,5,"
            꿔보로우/1(사이즈 선택(大)),공기밥/1
          ","안그래도 탕수육 전에 소스에 미리 섞여져 배달됐을 때는 밑에 담겨진 조각들은 소스에 푹 젖어서 바삭함이 줄어들고 너무 달고 시어서 소스 줄임요청을 하려던 차였는데 소스 따로 담으니 마지막 조각까지 겉바속초로 먹을수 있고 너무 달고 시지도 않아서 좋았어요!
죽순무침 고추가루 첨가안해서 아주 좋았어요! 근데조금 첨가한 큼지막한 고추땜에 죽순까지 매워서 안좋았어요! 매운가루랑 매운 고추는 이예 첨가안하면 좋겠어요! 혹시 죽수무침 약간의 느끼함때문이면 매운 고추대신 파랑 마늘만 듬뿍 첨가하면 좋겠어요!"
초원양꼬치-용산점,5,4,5,"
            꿔보로우/1(사이즈 선택(小)),양꼬치 10꼬치/1
          ","맛있어요
다음에 또시켜먹을래유~"
초원양꼬치-용산점,5,5,5,"
            양꼬치 10꼬치/3
          ",너무너무 맛있게 먹었습니다! 고기냄새도 안나고 담백하더라고요! 그리고 친절한 서비스도 👍
초원양꼬치-용산점,5,5,5,"
            꿔보로우/1(사이즈 선택(大)),공기밥/1
          ","탕수육 튀김기름 신선하고! 겉바속촉 👍예요!
죽순무침도 개운! 담백하고! 👍예요!
제가 매운걸 못먹어서 무김치 제거! 깜박하고 요청사항에 누락했네요! 다음부턴 무김치 대신 죽순무침! 부탁드려요!
고무줄 제거도 누락하고 요청사항에 못적었는데 꼼꼼히 기억하시고 제거해주셔서 고마워요^^"
초원양꼬치-용산점,5,5,5,"
            양꼬치 10꼬치/2,물만두/1,파스츄리 2장/2
          ",So delicious!!
초원양꼬치-용산점,4,5,5,"
            꿔보로우/1(사이즈 선택(大))
          ",죽순무침! 말린 큰 빨간 고추만으로 충분히 매워요!고추가루는 없었으면 좋겠어요!
초원양꼬치-용산점,4,5,5,"
            꿔보로우/1(사이즈 선택(大))
          ","탕수육! 늘 최고예요! 👍

근데 제가 매운걸 못먹어서! 죽순무침! 고추가루!랑 매운고추!가 싫었어요!"
초원양꼬치-용산점,5,5,5,"
            양꼬치 10꼬치/3
          ",처음 시켜보는 양꼬치 배달이었는데 사장님 덕분에 이제는 양꼬치도 배달시켜 먹는데 의심이 없을듯합니다. 감사합니다~
초원양꼬치-용산점,5,5,5,"
            꿔보로우/1(사이즈 선택(大))
          ","👍탕수육 최고예요! 
이번에는 탄 부분도 거의 없고 깔끔하고! 최고예요"
초원양꼬치-용산점,5,5,5,"
            꿔보로우/1(사이즈 선택(大))
          ",맛도! 양도! 배송도! 최고예요!👍
초원양꼬치-용산점,5,5,5,"
            꿔보로우/1(사이즈 선택(大))
          ","탕수육 최고예요!

근데 맨 처음 주문했을 때는 까맣게 탄 성분이 전혀 없어서 좋았는데! 이번 세번째 주문째는 두번째처럼 여전히 있네요! 근데 이번에는 까맣게 탄 덩어리 하나 좀 큰거 있어서 좀 더 안좋았어요! 
그리고 뚜껑에 눅눅방지 구멍을 어떤 뜨거운 도구로 뚫으신거 같은데 까만색 이물질이 덕지덕지 붙어있어서 안좋았어요!

맛은 최고예요!👍"
초원양꼬치-용산점,4,4,4,"
            꿔보로우/1(사이즈 선택(大))
          ","다른데서 주문했던 탕수육은 튀김기름을 오래 사용해서 색갈이 진한 노라색에 기름 쩐냄새도 다소 많이 났었는데 초원양꼬치 탕수육은 기름도 신선하고 생강이랑 마늘도 있어서 날씨가 점점 차지는 지금 온기도 보완하고! 맛도 좋고! 느끼함도 덜어주고! 아주 좋아요!
근데 처음에 주문했을때는 까맣게 탄 찌꺼기가 전혀 없었는데 이번에 두번째 주문했을때는 까맣게 탄 찌꺼기가 조금 있네요.
아, 그리고 제가 매운 음식 잘 못먹어서 다음에 주문할 때는 저한테만 죽순 무침에 빨간색 고추를 제거해주셨으며 좋겠어요! 아까운 고추 괜히 다 버려지네요!"
초원양꼬치-용산점,3,4,4,"
            가지볶음/1
          ",기름이 너무 많네요!
초원양꼬치-용산점,4,4,4,"
            꿔보로우/1(사이즈 선택(大))
          ","깔끔하고 좋았어요!
패킹에 눅눅해짐  방지 구멍이 3각 귀엽게 뚫어져 있었는데요, 패킹 손잡이 반대쪽으로 멀리 뚫으면 열때라도 먼지가 적게나마 들어가서 더 좋을거 같아요."
초원양꼬치-용산점,3,3,3,"
            양꼬치 10꼬치/2
          ","좀 늦은 시간에 주문할수 있어서 좋았어요!
배달봉투가 양꼬치에 찢겨졌고 양꼬치 기름도 조금 새서 안좋았어요! 
그리고 죽순반찬에 땅콩가루인가요? 더 느끼하고 안좋았어요!"
초원양꼬치-용산점,5,5,5,"
            건두부볶음/1,파스츄리 2장/1,사이다/1
          ",사진은 못찍었지만 아주맛있게 먹었어요
초원양꼬치-용산점,5,5,5,"
            건두부볶음/1,양꼬치 10꼬치/1
          ",처음목어봤는데 진짜맛있습니다ㅠ건두부볶음꼭드세요
초원양꼬치-용산점,5,5,5,"
            가지볶음/1,양꼬치 10꼬치/1
          ",처음 시켜먹어보는데 맛있어요! 양꼬치도 꼬치 형태라 직접 구워먹은 느낌이에요! 가지볶음도 너무 기름지지 않고 맛있습니다!!!
